learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
22610.0,9.921875,1.4796811026624535E-7,22610.0,79.10000000000001,53.04847913016131,-16.11111111111106,43.51351351351352,22610.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22620.0,9.921875,1.4796811026624535E-7,22620.0,79.7,54.13548783573727,-14.68926553672311,44.23076923076924,22620.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22630.0,9.9375,1.4833879605349594E-7,22630.0,79.80000000000001,54.68474491100713,-14.124293785310678,45.25745257452576,22630.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22640.0,9.984375,1.4945085341524774E-7,22640.0,79.9,54.53147055629955,-13.55932203389825,44.780219780219795,22640.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22650.0,10.0,1.4982153920249834E-7,22650.0,80.2,55.37726494185523,-13.793103448275806,45.90163934426231,22650.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22660.0,10.0,1.4982153920249834E-7,22660.0,80.2,55.30776696837687,-12.499999999999945,45.75342465753426,22660.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22670.0,10.0,1.4982153920249834E-7,22670.0,80.5,55.35509867667934,-11.428571428571372,45.07042253521128,22670.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22680.0,10.015625,1.5019222498974894E-7,22680.0,80.0,54.37956204379564,-13.636363636363583,44.44444444444445,22680.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22690.0,10.03125,1.5056291077699954E-7,22690.0,80.0,53.917900130873164,-14.942528735632129,43.50282485875707,22690.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22700.0,10.03125,1.5056291077699954E-7,22700.0,79.5,53.24459690000274,-16.477272727272673,43.37016574585636,22700.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22710.0,10.046875,1.5093359656425013E-7,22710.0,79.5,53.24459690000274,-16.477272727272673,43.37016574585636,22710.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22720.0,10.046875,1.5093359656425013E-7,22720.0,79.4,52.830188679245296,-19.07514450867047,42.777777777777786,22720.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22730.0,10.0625,1.5130428235150073E-7,22730.0,78.8,51.755903074878496,-21.839080459770067,42.07650273224044,22730.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22740.0,10.0625,1.5130428235150073E-7,22740.0,78.9,51.85462378153408,-23.391812865497027,42.032967032967036,22740.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22750.0,10.078125,1.5167496813875133E-7,22750.0,78.60000000000001,50.99678044267769,-27.380952380952333,41.046831955922876,22750.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22760.0,10.078125,1.5167496813875133E-7,22760.0,78.2,50.291184209926264,-26.74418604651158,40.59945504087194,22760.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22770.0,10.09375,1.5204565392600193E-7,22770.0,78.2,50.291184209926264,-26.74418604651158,40.59945504087194,22770.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22780.0,10.09375,1.5204565392600193E-7,22780.0,77.2,48.47038403124322,-32.55813953488368,39.36170212765958,22780.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22790.0,10.109375,1.5241633971325253E-7,22790.0,77.3,48.719107215470125,-31.213872832369898,39.94708994708995,22790.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22800.0,10.109375,1.5241633971325253E-7,22800.0,76.7,47.6140798963973,-36.257309941520425,39.16449086161881,22800.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22810.0,10.125,1.5278702550050313E-7,22810.0,76.3,46.93998173123423,-37.79069767441857,38.759689922480625,22810.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22820.0,10.125,1.5278702550050313E-7,22820.0,76.1,46.687486058443014,-38.150289017341,38.71794871794872,22820.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22830.0,10.140625,1.5315771128775373E-7,22830.0,76.0,47.029222212412826,-39.53488372093019,39.69849246231156,22830.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22840.0,10.140625,1.5315771128775373E-7,22840.0,75.8,46.57058202740356,-41.520467836257275,39.3483709273183,22840.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22850.0,10.15625,1.5352839707500432E-7,22850.0,76.0,47.51230180426463,-42.85714285714282,40.74074074074075,22850.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22860.0,10.15625,1.5352839707500432E-7,22860.0,76.0,47.05936850650067,-42.011834319526585,39.849624060150376,22860.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22870.0,10.171875,1.5389908286225492E-7,22870.0,76.5,48.35074023279532,-40.718562874251454,41.68734491315137,22870.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22880.0,10.171875,1.5389908286225492E-7,22880.0,76.8,49.16561492076848,-40.606060606060566,42.85714285714287,22880.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22890.0,10.1875,1.5426976864950552E-7,22890.0,77.0,49.777053790958995,-41.10429447852757,43.76528117359414,22890.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22900.0,10.1875,1.5426976864950552E-7,22900.0,76.5,48.757086785870044,-45.06172839506169,42.40196078431373,22900.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22910.0,10.203125,1.5464045443675612E-7,22910.0,76.7,49.02201023935589,-47.46835443037971,42.46913580246915,22910.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22920.0,10.203125,1.5464045443675612E-7,22920.0,76.0,47.922317456873174,-52.86624203821653,41.888619854721554,22920.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22930.0,10.21875,1.5501114022400672E-7,22930.0,75.9,47.62327004659573,-53.50318471337576,41.36253041362531,22930.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22940.0,10.21875,1.5501114022400672E-7,22940.0,75.9,48.07645902995624,-57.51633986928102,42.206235011990415,22940.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22950.0,10.234375,1.5538182601125732E-7,22950.0,75.3,47.21094250908314,-60.38961038961036,41.88235294117648,22950.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22960.0,10.234375,1.5538182601125732E-7,22960.0,75.5,47.133103739955295,-65.54054054054052,41.387559808612444,22960.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22970.0,10.25,1.5575251179850792E-7,22970.0,75.2,46.68042655658755,-63.15789473684208,40.952380952380956,22970.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22980.0,10.25,1.5575251179850792E-7,22980.0,75.4,46.69232369461203,-66.2162162162162,40.579710144927546,22980.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22990.0,10.265625,1.5612319758575852E-7,22990.0,75.2,46.712276374200144,-65.33333333333331,41.09263657957245,22990.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23000.0,10.265625,1.5612319758575852E-7,23000.0,74.6,45.72951075367608,-68.2119205298013,40.515222482435604,23000.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23010.0,10.28125,1.5649388337300911E-7,23010.0,74.4,45.47158558405044,-69.53642384105959,40.465116279069775,23010.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23020.0,10.28125,1.5649388337300911E-7,23020.0,74.2,45.27962535631872,-69.73684210526314,40.552995391705075,23020.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23030.0,10.296875,1.568645691602597E-7,23030.0,75.1,46.88067992729694,-63.815789473684184,41.68618266978923,23030.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23040.0,10.296875,1.568645691602597E-7,23040.0,75.3,47.403836325849205,-63.57615894039732,42.289719626168235,23040.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23050.0,10.3125,1.572352549475103E-7,23050.0,75.1,47.073077413595215,-65.99999999999997,42.09302325581396,23050.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23060.0,10.3125,1.572352549475103E-7,23060.0,75.0,46.58484889922057,-64.4736842105263,41.314553990610335,23060.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23070.0,10.328125,1.576059407347609E-7,23070.0,74.7,45.61619218764779,-67.54966887417217,40.047393364928915,23070.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23080.0,10.328125,1.576059407347609E-7,23080.0,74.3,44.31057795652325,-71.33333333333331,38.36930455635492,23080.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23090.0,10.34375,1.579766265220115E-7,23090.0,74.0,43.7521633783316,-73.33333333333331,38.0952380952381,23090.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23100.0,10.34375,1.579766265220115E-7,23100.0,73.9,43.51627423822715,-75.16778523489931,38.004750593824234,23100.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23110.0,10.359375,1.583473123092621E-7,23110.0,73.8,43.358699411968175,-72.36842105263156,37.91469194312796,23110.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23120.0,10.359375,1.583473123092621E-7,23120.0,74.2,44.14810709708704,-69.73684210526314,38.862559241706165,23120.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23130.0,10.375,1.587179980965127E-7,23130.0,74.6,45.05779746660207,-67.10526315789471,40.09433962264152,23130.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23140.0,10.375,1.587179980965127E-7,23140.0,74.5,44.823348162509305,-65.58441558441555,39.858490566037744,23140.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23150.0,10.390625,1.590886838837633E-7,23150.0,74.6,44.980439896545896,-67.10526315789471,39.95271867612294,23150.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23160.0,10.390625,1.590886838837633E-7,23160.0,73.7,43.57869806236806,-71.89542483660128,39.12037037037038,23160.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23170.0,10.40625,1.594593696710139E-7,23170.0,73.2,42.64091500582151,-75.16339869281043,38.53211009174312,23170.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23180.0,10.40625,1.594593696710139E-7,23180.0,73.5,43.451949093950844,-74.34210526315788,39.49771689497716,23180.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23190.0,10.421875,1.598300554582645E-7,23190.0,73.1,43.06878306878307,-76.9736842105263,39.5505617977528,23190.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23200.0,10.421875,1.598300554582645E-7,23200.0,72.89999999999999,42.237189871259275,-75.97402597402596,38.4090909090909,23200.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23210.0,10.4375,1.602007412455151E-7,23210.0,72.89999999999999,42.237189871259275,-75.97402597402596,38.4090909090909,23210.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23220.0,10.4375,1.602007412455151E-7,23220.0,73.4,43.68606462976763,-73.85620915032678,40.358744394618824,23220.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23230.0,10.453125,1.605714270327657E-7,23230.0,72.89999999999999,42.9117934544474,-75.97402597402596,39.64365256124721,23230.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23240.0,10.453125,1.605714270327657E-7,23240.0,72.8,42.64120385990957,-77.77777777777776,39.28571428571427,23240.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23250.0,10.46875,1.609421128200163E-7,23250.0,72.7,42.39582717904136,-81.99999999999999,38.926174496644286,23250.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23260.0,10.46875,1.609421128200163E-7,23260.0,72.7,42.91043839764447,-80.79470198675496,39.86784140969162,23260.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23270.0,10.484375,1.613127986072669E-7,23270.0,73.1,43.59404487313902,-78.14569536423839,40.222222222222214,23270.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23280.0,10.5,1.616834843945175E-7,23280.0,73.2,43.62357376056006,-81.08108108108107,39.910313901345276,23280.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23290.0,10.5,1.616834843945175E-7,23290.0,73.2,43.42004703736388,-82.31292517006801,39.50338600451466,23290.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23300.0,10.515625,1.6205604576195308E-7,23300.0,73.0,42.60082059567592,-84.93150684931506,38.21510297482838,23300.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23310.0,10.515625,1.6205604576195308E-7,23310.0,73.1,42.576827508474715,-85.51724137931033,38.0184331797235,23310.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23320.0,10.53125,1.6242860712938866E-7,23320.0,73.2,42.51270941032625,-90.0709219858156,37.81902552204176,23320.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23330.0,10.53125,1.6242860712938866E-7,23330.0,73.3,42.431089798875355,-90.71428571428571,37.470725995316165,23330.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23340.0,10.546875,1.6280116849682424E-7,23340.0,73.4,42.386332131965624,-95.58823529411764,37.26415094339623,23340.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23350.0,10.5625,1.6317372986425982E-7,23350.0,73.6,42.61667941851569,-100.0,37.44075829383887,23350.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23360.0,10.5625,1.6317372986425982E-7,23360.0,73.8,42.84467713787086,-101.53846153846153,37.61904761904763,23360.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23370.0,10.578125,1.635462912316954E-7,23370.0,73.7,42.12657336502069,-103.87596899224806,36.626506024096386,23370.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23380.0,10.578125,1.635462912316954E-7,23380.0,73.9,42.34032024318689,-107.14285714285714,36.650485436893206,23380.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23390.0,10.59375,1.63918852599131E-7,23390.0,73.9,41.970082353568955,-108.80000000000001,36.029411764705884,23390.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23400.0,10.59375,1.63918852599131E-7,23400.0,73.6,41.51606314492939,-109.52380952380953,35.76642335766424,23400.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23410.0,10.609375,1.6429141396656657E-7,23410.0,73.7,41.66703633056825,-112.0967741935484,35.85365853658537,23410.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23420.0,10.609375,1.6429141396656657E-7,23420.0,73.8,41.81837562234352,-114.75409836065576,35.94132029339854,23420.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23430.0,10.625,1.6466397533400215E-7,23430.0,73.1,40.76664259164655,-116.93548387096774,35.33653846153847,23430.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23440.0,10.625,1.6466397533400215E-7,23440.0,73.1,40.76664259164655,-116.93548387096774,35.33653846153847,23440.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23450.0,10.640625,1.6503653670143773E-7,23450.0,72.8,40.32129959146419,-114.17322834645671,35.08353221957041,23450.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23460.0,10.640625,1.6503653670143773E-7,23460.0,73.0,40.61783840134424,-114.2857142857143,35.251798561151084,23460.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23470.0,10.65625,1.6540909806887331E-7,23470.0,72.8,40.41359971959341,-115.87301587301589,35.23809523809524,23470.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23480.0,10.65625,1.6540909806887331E-7,23480.0,73.0,40.71042091209331,-114.2857142857143,35.406698564593306,23480.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23490.0,10.671875,1.657816594363089E-7,23490.0,73.9,42.063858502628214,-107.14285714285714,36.18581907090464,23490.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23500.0,10.671875,1.657816594363089E-7,23500.0,73.3,41.158321579689705,-110.23622047244095,35.66265060240964,23500.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23510.0,10.6875,1.6615422080374448E-7,23510.0,73.5,41.08073495668879,-100.75757575757575,35.2078239608802,23510.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23520.0,10.6875,1.6615422080374448E-7,23520.0,74.2,42.89003010448026,-96.94656488549617,37.07317073170732,23520.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23530.0,10.703125,1.6652678217118006E-7,23530.0,74.3,42.768320818078976,-90.37037037037037,36.69950738916257,23530.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23540.0,10.703125,1.6652678217118006E-7,23540.0,73.9,41.7800579968771,-91.91176470588235,35.714285714285715,23540.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23550.0,10.71875,1.6689934353861564E-7,23550.0,73.9,41.7800579968771,-91.91176470588235,35.714285714285715,23550.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23560.0,10.734375,1.6727190490605122E-7,23560.0,74.0,42.26251015957754,-94.02985074626865,36.43031784841076,23560.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23570.0,10.734375,1.6727190490605122E-7,23570.0,73.7,42.124026231239824,-94.81481481481481,36.473429951690825,23570.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23580.0,10.734375,1.6727190490605122E-7,23580.0,74.0,42.583309409712264,-92.59259259259258,36.7396593673966,23580.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23590.0,10.75,1.676444662734868E-7,23590.0,74.0,43.107967947904406,-89.7810218978102,37.649880095923265,23590.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23600.0,10.75,1.676444662734868E-7,23600.0,74.2,43.2458116288892,-88.32116788321167,37.37864077669904,23600.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23610.0,10.765625,1.680170276409224E-7,23610.0,74.1,43.05038831279629,-87.68115942028984,36.98296836982969,23610.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23620.0,10.765625,1.680170276409224E-7,23620.0,74.1,43.05038831279629,-87.68115942028984,36.98296836982969,23620.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23630.0,10.78125,1.6838958900835797E-7,23630.0,74.0,42.2748162785018,-88.40579710144927,35.802469135802475,23630.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23640.0,10.796875,1.6876215037579355E-7,23640.0,73.3,41.28771219984168,-89.36170212765957,35.351089588377725,23640.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23650.0,10.796875,1.6876215037579355E-7,23650.0,72.7,39.92341886360636,-92.25352112676056,34.05797101449276,23650.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23660.0,10.796875,1.6876215037579355E-7,23660.0,72.7,40.23956709805089,-95.0,34.375,23660.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23670.0,10.8125,1.6913471174322913E-7,23670.0,72.7,40.23956709805089,-95.0,34.375,23670.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23680.0,10.828125,1.6950727311066472E-7,23680.0,73.2,41.002170591783454,-92.80575539568345,34.79318734793188,23680.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23690.0,10.828125,1.6950727311066472E-7,23690.0,73.2,41.61220043572984,-91.42857142857143,35.885167464114836,23690.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23700.0,10.84375,1.698798344781003E-7,23700.0,73.7,42.21608985288172,-89.20863309352517,36.009732360097324,23700.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23710.0,10.84375,1.698798344781003E-7,23710.0,73.5,42.16246889868611,-89.28571428571428,36.144578313253014,23710.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23720.0,10.859375,1.7025239584553588E-7,23720.0,73.8,42.63242713004484,-88.48920863309353,36.407766990291265,23720.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23730.0,10.859375,1.7025239584553588E-7,23730.0,74.4,43.58151589414482,-85.50724637681158,36.94581280788178,23730.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23740.0,10.875,1.7062495721297146E-7,23740.0,74.5,43.74089926311609,-86.13138686131386,37.03703703703704,23740.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23750.0,10.875,1.7062495721297146E-7,23750.0,75.1,44.70451335530349,-83.08823529411762,37.59398496240602,23750.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23760.0,10.890625,1.7099751858040705E-7,23760.0,75.3,45.02853174991766,-85.7142857142857,37.783375314861466,23760.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23770.0,10.890625,1.7099751858040705E-7,23770.0,75.1,44.70451335530349,-83.08823529411762,37.59398496240602,23770.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23780.0,10.90625,1.7137007994784263E-7,23780.0,76.1,46.338922467601286,-77.03703703703701,38.56041131105399,23780.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23790.0,10.90625,1.7137007994784263E-7,23790.0,76.1,46.16535120913973,-77.03703703703701,38.24289405684755,23790.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23800.0,10.921875,1.717426413152782E-7,23800.0,76.6,46.995505943751816,-72.05882352941174,38.7434554973822,23800.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23810.0,10.921875,1.717426413152782E-7,23810.0,76.9,47.49809083966691,-67.39130434782606,39.05013192612138,23810.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23820.0,10.9375,1.721152026827138E-7,23820.0,77.0,47.57786965579173,-65.46762589928055,38.99204244031831,23820.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23830.0,10.9375,1.721152026827138E-7,23830.0,76.8,46.506061877729465,-64.53900709219855,37.46630727762803,23830.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23840.0,10.953125,1.7248776405014937E-7,23840.0,76.9,45.985633581503244,-60.41666666666664,36.36363636363637,23840.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23850.0,10.953125,1.7248776405014937E-7,23850.0,76.5,44.94682097174718,-63.19444444444442,35.0828729281768,23850.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23860.0,10.96875,1.7286032541758496E-7,23860.0,76.4,44.98706263549267,-59.45945945945943,35.342465753424655,23860.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23870.0,10.96875,1.7286032541758496E-7,23870.0,76.2,43.702217848762395,-60.81081081081078,33.5195530726257,23870.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23880.0,10.984375,1.7323288678502054E-7,23880.0,76.2,43.697956093868285,-59.73154362416104,33.88888888888889,23880.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23890.0,11.03125,1.743505708873273E-7,23890.0,76.3,44.08108949857017,-60.13513513513511,34.710743801652896,23890.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23900.0,11.046875,1.747231322547629E-7,23900.0,76.8,45.758907696623965,-56.75675675675672,37.2972972972973,23900.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23910.0,11.046875,1.747231322547629E-7,23910.0,76.1,44.72863842816574,-59.33333333333331,36.77248677248677,23910.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23920.0,11.0625,1.7509569362219847E-7,23920.0,76.5,45.16725154931681,-54.605263157894704,36.82795698924731,23920.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23930.0,11.078125,1.7546825498963406E-7,23930.0,75.7,43.760414738011484,-63.08724832214763,36.05263157894737,23930.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23940.0,11.078125,1.7546825498963406E-7,23940.0,75.2,42.15770422062172,-65.33333333333331,34.39153439153439,23940.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23950.0,11.09375,1.7584081635706964E-7,23950.0,75.2,42.15770422062172,-62.09150326797383,34.39153439153439,23950.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23960.0,11.09375,1.7584081635706964E-7,23960.0,74.7,41.43843860526267,-64.28571428571426,34.11458333333333,23960.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23970.0,11.109375,1.7621337772450522E-7,23970.0,74.5,41.111809045226124,-68.87417218543044,34.27835051546392,23970.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23980.0,11.109375,1.7621337772450522E-7,23980.0,73.8,40.34717036119561,-73.50993377483441,34.17085427135678,23980.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23990.0,11.125,1.765859390919408E-7,23990.0,73.3,39.40081706763504,-79.1946308724832,33.416458852867834,23990.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
24000.0,11.125,1.765859390919408E-7,24000.0,74.0,40.64143775569841,-75.67567567567566,34.34343434343434,24000.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
24010.0,11.140625,1.7695850045937638E-7,24010.0,74.2,40.82758810496911,-75.51020408163264,34.35114503816794,24010.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
24020.0,11.140625,1.7695850045937638E-7,24020.0,74.2,41.15393037004599,-75.51020408163264,34.84848484848485,24020.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
24030.0,11.15625,1.7733106182681197E-7,24030.0,74.2,41.366834536298015,-75.51020408163264,35.175879396984925,24030.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
24040.0,11.15625,1.7733106182681197E-7,24040.0,74.8,42.58242384196495,-72.60273972602738,36.20253164556962,24040.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
